CHENG SHIN RUBBER IND;0,04%
YUHAN CORP;0,04%
SYNNEX TECHNOLOGY INTL;0,04%
COSAN ON;0,04%
ECLAT TEXTILE COMPANY;0,04%
SIAM COMMERCIAL BANK;0,04%
SINA CORP;0,04%
JUMBO;0,04%
SEMEN INDONESIA;0,04%
GENTING;0,04%
NEPI ROCKCASTLE;0,04%
GREAT WALL MOTOR H;0,04%
ANHUI CONCH A (HK-C);0,04%
SPAR GROUP (THE);0,04%
PETRONET LNG;0,04%
BANK NEGARA INDONESIA;0,04%
CHINA EVERBRIGHT INTL;0,04%
BEIJING ENTERPRISE WATER;0,04%
ARCA CONTINENTAL;0,04%
CIA BR DE DIST ON (NEW);0,04%
TAIWAN BUSINESS BANK;0,04%
LAND & HOUSES;0,04%
GAIL INDIA;0,04%
SAMSUNG HEAVY INDUSTRIES;0,04%
CYFROWY POLSAT SA;0,04%
CITIC SECURITIES A(HK-C);0,04%
PRICE GROUP (MR);0,04%
KWG GROUP HOLDINGS;0,04%
CHINA LIFE INSURANCE CO;0,04%
OPAP;0,04%
POLISH OIL & GAS;0,04%
KOREA INVESTMENT HLDG;0,04%
TRAVELSKY TECHNOLOGY H;0,04%
CEMIG PN;0,04%
COGNA EDUCACAO ON;0,04%
KOC HOLDING;0,04%
ENERGY ABSOLUTE;0,04%
PHOSAGRO GDR;0,04%
KASIKORNBANK;0,04%
INDUSTRIAL BANK OF KOREA;0,04%
CHINA RAILWAY CONST H;0,04%
RHB BANK;0,04%
EMART CO;0,04%
SHENZHEN INTL HOLDINGS;0,04%
HYUNDAI MOTOR CO PREF 2;0,04%
TOPSPORTS INTERNATIONAL;0,04%
ALDAR PROPERTIES;0,04%
CHINA LITERATURE;0,04%
BUPA ARABIA FOR COPR INS;0,03%
HAVELLS INDIA;0,03%
PROMOTORA Y OPER DE INFR;0,03%
CHINA STATE CON A (HK-C);0,03%
DB INSURANCE CO;0,03%
BUENAVENTURA MINAS ADR;0,03%
LG INNOTEK CO;0,03%
ABOITIZ EQUITY VENTURES;0,03%
ELETROBRAS ON;0,03%
DONGFENG MOTOR GROUP H;0,03%
ICTSI INTL CONTAINER;0,03%
FAR EAST HORIZON;0,03%
KUMBA IRON ORE;0,03%
CHINA GALAXY SEC H;0,03%
ICICI PRUDENTIAL LIFE;0,03%
HYUNDAI GLOVIS CO;0,03%
SINOTRUK (HONG KONG);0,03%
DUBAI ISLAMIC BANK;0,03%
INNOLUX CORP;0,03%
CHICONY ELECTRONICS CO;0,03%
AMBUJA CEMENTS;0,03%
INDOFOOD SUKSES MAKMUR;0,03%
BANGKOK BANK FGN;0,03%
CHINA MERCHANTS PORT;0,03%
BEIJING ENTERPRISES HLDG;0,03%
BANCOLOMBIA;0,03%
CHINA MINSHENG A (HK-C);0,03%
RATCH GROUP PUBLIC CO;0,03%
VTB BANK(RUB);0,03%
BANCO DE CREDITO E INVER;0,03%
GLOBAL POWER SYNERGY;0,03%
WEIBO CORP ADR;0,03%
51JOB ADR;0,03%
PSG GROUP;0,03%
BANK OF COMMU A (HK-C);0,03%
SHANGHAI FOSUN PHARMA H;0,03%
CHINA INTL TRVL A (HK-C);0,03%
NETMARBLE CORP;0,03%
EREGLI DEMIR CELIK FABRI;0,03%
ACER;0,03%
GUANGZHOU R&F PROP H;0,03%
CHINA CINDA ASSET MGMT H;0,03%
FOXCONN TECHNOLOGY CO;0,03%
WHARF HOLDINGS (CN);0,03%
GRUPO FIN INBURSA O;0,03%
ALFA;0,03%
MINOR INTERNATIONAL;0,03%
WOOLWORTHS HOLDINGS;0,03%
QATAR INTL ISLAMIC;0,03%
KOMERCNI BANKA;0,03%
KINGBOARD HOLDINGS (CN);0,03%
TUPRAS TURKIYE PETROL;0,03%
GENTING MALAYSIA;0,03%
QL RESOURCES;0,03%
GS HOLDINGS CORP;0,03%
CHINA COMMU SERVICES H;0,03%
JUBILANT FOODWORKS;0,03%
ENERGISA UNIT;0,03%
GREENTOWN SERVICE GROUP;0,03%
BERLI JUCKER;0,03%
GAMUDA;0,03%
3SBIO;0,03%
ENGIE BRASIL ON;0,03%
HINDUSTAN PETROLEUM CORP;0,03%
THAI OIL;0,03%
INFRA ENERGETICA;0,03%
INDORAMA VENTURES;0,03%
SAMSUNG ENGINEERING CO;0,03%
ORBIA ADVANCE CORP;0,03%
TORRENT PHARMACEUTICALS;0,03%
CHINA LONGYUAN POWER H;0,03%
FILA HOLDINGS;0,03%
CHINA MEDICAL SYSTEM;0,03%
ALIBABA PICTURES GROUP;0,03%
HYUNDAI STEEL CO;0,03%
MIRAE ASSET DAEWOO;0,03%
BR MALLS PARTICIPACOE ON;0,03%
BUMRUNGRAD HOSPITAL PUB;0,03%
CHINA PACIFIC A (HK-C);0,03%
HUTCHISON CHINA ADR;0,03%
OOREDOO;0,03%
BERGER PAINTS INDIA;0,03%
PETRONAS DAGANGAN;0,03%
CHINA OILFIELD SVCS H;0,03%
HDFC ASSET MANAGEMENT;0,03%
BARWA REAL ESTATE CO;0,03%
SANTANDER BANK POLSKA;0,03%
HANON SYSTEMS;0,03%
CHINA OVERSEAS PPTY HLDG;0,03%
HANKOOK TIRE & TECH;0,03%
GLOBE TELECOM;0,03%
POLY DEV & HLDGS A(HK-C);0,03%
INNER MONGOL YIL A(HK-C);0,03%
SHINSEGAE CO (NEW);0,03%
BIOCON LTD;0,03%
GREE ELECT APPL A (HK-C);0,03%
SAMSUNG SECURITIES CO;0,03%
