QINETIQ;0.038529%
VISTEON CORP;0.038455%
BRINK'S CO (THE);0.038407%
NU SKIN ENTERPRISES A;0.038332%
MANTECH INTL CORP A;0.038291%
PRESTIGE CONSUMER HEALTH;0.038286%
EXTENDED STAY AMERICA;0.038256%
SAILPOINT TECH HLDGS;0.038238%
COMMERCIAL METALS CO;0.038215%
PACWEST BANCORP;0.038203%
CABOT CORP;0.038163%
NETSCOUT SYSTEMS;0.038160%
NATIONAL VISION HOLDINGS;0.038158%
ATRICURE INC;0.038142%
CORNERSTONE ONDEMAND;0.038098%
KEWPIE CORP;0.037998%
XINYI GLASS HOLDING CO;0.037882%
SABRE;0.037874%
STROEER;0.037864%
SILTRONIC;0.037838%
APELLIS PHARMACEUTICALS;0.037804%
HANNON ARMSTRONG;0.037783%
NORDIC ENTMT GROUP B;0.037763%
ANGES;0.037703%
ROGERS CORP;0.037639%
NEL;0.037580%
MINTH GROUP (HK);0.037546%
CATHAY BANCORP;0.037515%
TOWER SEMICONDUCTOR;0.037441%
WERNER ENTERPRISES;0.037428%
HOUSE FOODS GROUP;0.037428%
CLOSE BROTHERS GROUP;0.037422%
WASHINGTON FEDERAL;0.037310%
TELEPHONE & DATA (NEW);0.037298%
VIASAT;0.037296%
INVITAE;0.037263%
NEW INVESTORS BANCORP;0.037242%
SERCO GROUP;0.037242%
SUNSTONE HOTEL;0.037208%
CROCS INC;0.037188%
ONEMAIN HOLDINGS;0.037175%
SAAB B;0.037159%
HEXPOL B;0.037094%
COMMSCOPE HOLDING CO;0.037054%
BIG YELLOW GROUP;0.037038%
FRANKLIN ELECTRIC CO;0.037033%
SOFTWARE;0.037014%
FIRST CITIZENS BANCSHS A;0.036976%
ALTRA INDUSTRIAL MOTION;0.036961%
SSP GROUP;0.036953%
ZENKOKU HOSHO;0.036942%
INSPERITY;0.036831%
ROYAL MAIL GROUP;0.036723%
CENTERSTATE BANK CORP;0.036698%
INFRATIL;0.036696%
BANDWIDTH A;0.036641%
J & J SNACK FOODS CORP;0.036605%
DENKA CO;0.036538%
MITSUI OSK LINES;0.036532%
SOPRA STERIA GROUP;0.036522%
BRAVIDA HOLDING;0.036491%
DOMINO'S PIZZA GROUP;0.036483%
ZENSHO HOLDINGS CO;0.036430%
OLIN CORP;0.036426%
SPECTRUM BRANDS;0.036421%
WORLEY;0.036411%
MACY'S;0.036388%
TENET HEALTHCARE CORP;0.036383%
DIC CORP;0.036375%
DKSH HOLDING;0.036346%
FIRST MAJESTIC SILVER;0.036346%
STEPAN CO;0.036294%
BANCO BPM;0.036242%
RINGKJOEBING LANDBOBANK;0.036186%
FULLER (H.B.) CO;0.036185%
HILLENBRAND (NEW);0.036181%
J FRONT RETAILING;0.036091%
COMPUGROUP MEDICAL;0.036090%
STEADFAST GROUP;0.036088%
AURUBIS;0.036022%
KORNIT DIGITAL;0.036012%
AMERICAN EQUITY INV HLDG;0.035904%
GATX CORP;0.035860%
INTEGRAFIN HOLDINGS;0.035843%
HANCOCK WHITNEY CORP;0.035837%
NORTHWEST NATURAL GAS CO;0.035808%
FRASERS LOGISTICS & COMM;0.035805%
TRI POINTE GROUP;0.035796%
ALACER GOLD;0.035761%
BEACH ENERGY;0.035757%
AMBARELLA;0.035754%
SIMMONS FIRST NATL A;0.035717%
DORMAN PRODUCTS;0.035706%
STEVEN MADDEN;0.035679%
INTERCEPT PHARMA;0.035654%
FORMFACTOR;0.035482%
KORIAN;0.035375%
BUCHER INDUSTRIES;0.035369%
FATE THERAPEUTICS;0.035341%
TRINITY INDUSTRIES;0.035313%
NIFCO JAPAN;0.035255%
KAR AUCTION SERVICES;0.035205%
MURPHY OIL CORP;0.035190%
GREAT PORTLAND ESTATES;0.035177%
EMBRACER GROUP B;0.035126%
STADLER RAIL;0.035124%
LASALLE LOGIPORT REIT;0.035111%
EASTERLY GOVERNMENT PPTY;0.035081%
INNOSPEC;0.035036%
SPIE;0.035015%
SANMINA CORPORATION;0.034990%
BALLARD POWER SYSTEMS;0.034930%
PLURALSIGHT A;0.034922%
ALBANY INTERNATIONAL A;0.034902%
CIT GROUP;0.034876%
SPIRENT COMMUNICATIONS;0.034864%
REGIS RESOURCES;0.034794%
RYDER SYSTEM;0.034791%
EUTELSAT COMMUNICATIONS;0.034784%
DANA;0.034784%
LOOMIS B;0.034740%
PLEXUS CORP;0.034738%
AVANZA BANK;0.034729%
EQUINOX GOLD;0.034708%
GREEN DOT CORP A;0.034699%
PACIFIC PREMIER BANCORP;0.034688%
MANI;0.034683%
MOBIMO HOLDING;0.034677%
HECLA MINING CO;0.034649%
BEZEQ ISRAEL TELECOM;0.034593%
TOPDANMARK;0.034548%
PROGRESS SOFTWARE;0.034526%
MASMOVIL IBERCOM;0.034500%
IGO;0.034475%
STILLFRONT GROUP;0.034438%
VARTA;0.034419%
WALLENSTAM B;0.034336%
BARNES GROUP;0.034331%
RYMAN HOSPITALITY PROP;0.034240%
IHI CORP;0.034230%
METCASH;0.034223%
HORIBA;0.034139%
EMMI;0.034113%
CNX RESOURCES;0.034085%
GOODYEAR TIRE & RUBBER;0.034081%
SHO BOND HOLDINGS CO;0.034063%
WESTLAKE CHEMICAL CORP;0.034055%
KENNEDY-WILSON HOLDINGS;0.033968%
ENDEAVOUR MINING;0.033965%
BOYD GAMING CORP;0.033958%
ENGHOUSE SYSTEMS;0.033954%
MONRO;0.033858%
SEINO HOLDINGS CO;0.033826%
PEBBLEBROOK HOTEL TRUST;0.033796%
SAGE THERAPEUTICS;0.033736%
NATIONAL STORAGE;0.033723%
SIX FLAGS ENTMT CORP;0.033689%
SAFESTORE HOLDINGS;0.033654%
ARCOSA;0.033629%
MDC HOLDINGS;0.033614%
DAIWA OFFICE INV CORP;0.033614%
WINNEBAGO INDUSTRIES;0.033577%
FLETCHER BUILDING;0.033553%
HILTON GRAND VACATIONS;0.033551%
CARETRUST REIT;0.033549%
ATLANTIC UNION BANKSHRS;0.033522%
COMMVAULT SYSTEMS;0.033507%
NORDSTROM;0.033493%
RENISHAW;0.033455%
DOWNER EDI;0.033423%
BANKUNITED;0.033411%
PRIMO WATER CORP (NEW);0.033410%
INSPIRE MEDICAL SYSTEMS;0.033390%
SMITH (WH);0.033388%
GRAFTON GROUP;0.033346%
INSIGHT ENTERPRISES;0.033339%
LGI HOMES;0.033337%
FP CORP;0.033335%
WASHINGTON REAL ESTATE;0.033279%
AZIMUT HOLDING;0.033276%
UBE INDUSTRIES;0.033275%
JAPAN HOTEL REIT INV;0.033254%
ADTALEM GLOBAL EDUCATION;0.033216%
MICRO FOCUS INTL;0.033195%
BANK OF IRELAND GROUP;0.033160%
EVERTEC;0.033134%
BANCO SABADELL;0.033133%
G4S;0.033127%
GMO INTERNET;0.033119%
FULTON FINANCIAL CORP;0.033065%
WILEY (JOHN) & SONS A;0.033057%
HAMILTON LANE A;0.033052%
HEALTHCARE SERVICES GRP;0.033022%
EURONAV;0.033017%
SCREEN HOLDINGS CO;0.032996%
BADGER METER;0.032980%
IAMGOLD CORP;0.032959%
SMS CO;0.032955%
PLAINS GP HOLDINGS A;0.032953%
MOELIS;0.032946%
SPX CORP (NEW);0.032886%
SOUTH STATE CORP;0.032864%
PACIRA BIOSCIENCES;0.032838%
HYSAN DEVELOPMENT;0.032781%
COLUMBIA BANKING SYSTEM;0.032774%
COMFORIA RESIDEN REIT;0.032760%
WOLVERINE WORLD WIDE;0.032720%
REPLY;0.032720%
DORMAKABA HOLDING;0.032700%
WOOD GROUP (JOHN);0.032632%
ALCOA (NEW);0.032546%
FEDERAL SIGNAL CORP;0.032525%
ULTRA ELECTRONIC HLDGS;0.032485%
BRANDYWINE REALTY TRUST;0.032457%
HANG LUNG GROUP;0.032436%
TOKAI CARBON CO;0.032399%
ALK-ABELLO B;0.032383%
RLJ LODGING TRUST;0.032342%
CREDIT SAISON CO;0.032340%
RAMBUS;0.032188%
UNDER ARMOUR A;0.032182%
CHALLENGER;0.032182%
BAVARIAN NORDIC;0.032164%
EQUITRANS MIDSTREAM CORP;0.032114%
CINEMARK HOLDINGS;0.032068%
TENABLE HOLDINGS;0.032067%
SELECT MED HLDGS CORP;0.032011%
PATTERSON COS;0.031942%
MOOG A;0.031939%
SUMMIT MATERIALS A;0.031939%
GAZTRANSPORT ET TECHNIGA;0.031926%
MITSUI FUDOSAN LOGISTICS;0.031926%
VONTOBEL HOLDING;0.031924%
REDROW;0.031739%
MINERALS TECHNOLOGIES;0.031707%
ALLIED PROPERTIES REIT;0.031647%
KRATOS DEFENSE;0.031558%
TGS NOPEC GEOPHYSICAL CO;0.031553%
INTERNATIONAL BANCSHARES;0.031536%
SHAKE SHACK A;0.031523%
INTERDIGITAL;0.031465%
STAR ENTERTAINMENT GROUP;0.031415%
KORN FERRY INTERNATIONAL;0.031349%
BARCO;0.031213%
CARDLYTICS;0.031187%
SOFTCAT;0.031142%
LIGAND PHARMACEUTICALS B;0.031129%
LEROY SEAFOOD GROUP;0.031128%
BKW;0.031072%
TRANSALTA CORP;0.030893%
SOUTHWESTERN ENERGY CO;0.030854%
TRITON INTERNATIONAL;0.030784%
BOK FINANCIAL CORP;0.030729%
INNERGEX RENEWABLE ENER;0.030709%
JCR PHARMACEUTICALS CO;0.030703%
TERRAFORM POWER A;0.030674%
CANTEL MEDICAL CORP;0.030635%
EVOQUA WATER TECH;0.030607%
ASICS CORP;0.030585%
PRETIUM RESOURCES;0.030581%
WORLD FUEL SERVICES CORP;0.030567%
OC OERLIKON CORP;0.030559%
INFOMART CORP;0.030535%
PAREX RESOURCES;0.030528%
KONICA MINOLTA;0.030493%
IREN;0.030469%
ENSTAR GROUP;0.030461%
COMPASS MINERALS INTL;0.030447%
CORCEPT THERAPEUTICS;0.030444%
CLEARWAY ENERGY C;0.030441%
LANCASHIRE HOLDINGS;0.030322%
SHIP HEALTHCARE HOLDINGS;0.030308%
COUNTRYSIDE PROPERTIES;0.030299%
MORNEAU SHEPELL;0.030263%
RELIANCE WORLDWIDE;0.030262%
FURUKAWA ELECTRIC CO;0.030190%
CHIMERA INVESTMENT;0.030185%
MASONITE INTERNATIONAL;0.030177%
HUGO BOSS;0.030170%
SAVILLS;0.030092%
NIC;0.030085%
PROS HOLDINGS;0.030079%
IDP EDUCATION;0.030059%
INSTALLED BUILDING;0.030042%
FLUOR CORP;0.029969%
OPEN HOUSE;0.029955%
MARSHALLS;0.029943%
MORINAGA & CO;0.029894%
TOYO SEIKAN GROUP HLDGS;0.029835%
CIMPRESS;0.029832%
MAGELLAN HEALTH;0.029814%
KAKEN PHARMACEUTICAL CO;0.029807%
BANK OF QUEENSLAND;0.029799%
SCA PROPERTY GROUP;0.029792%
BENEFIT ONE;0.029779%
ARTISAN PARTNERS ASSET;0.029737%
JYSKE BANK;0.029717%
SAMHALLSBYGGNADSBOLAGE B;0.029693%
DOWA HOLDINGS CO;0.029684%
SIEGFRIED HOLDING;0.029683%
UNDER ARMOUR C;0.029668%
BIOTELEMETRY;0.029646%
SJW GROUP;0.029636%
ALONI HETZ PPTYS & INV;0.029606%
NISHI-NIPPON RAILROAD CO;0.029604%
UNITI GROUP;0.029603%
COLLIERS INTERNATIONAL;0.029595%
COVETRUS;0.029579%
GENWORTH FINANCIAL A;0.029565%
BMC STOCK HOLDINGS;0.029559%
BANCA GENERALI;0.029553%
APPIAN A;0.029552%
HERON THERAPEUTICS;0.029542%
NIPRO CORP;0.029501%
AIN HOLDINGS;0.029476%
ALLAKOS;0.029462%
FUTURE;0.029431%
MABUCHI MOTOR CO;0.029427%
YELP A;0.029406%
BORALEX A;0.029401%
TSUMURA & CO;0.029394%
AGGREKO;0.029383%
AMERIS BANCORP;0.029372%
PRA GROUP;0.029361%
HYPOPORT;0.029349%
SERVISFIRST BANCSHARES;0.029261%
AEON REIT INVESTMENT;0.029225%
DAIWA SECURITIES LIVING;0.029193%
AEROVIRONMENT;0.029093%
GLAUKOS;0.029050%
ADIENT;0.029044%
SANWA HOLDINGS CORP;0.029033%
PLUS500;0.029020%
BRP INC SV;0.029017%
MORINAGA MILK INDUSTRY;0.029000%
BELDEN;0.028990%
CSG SYSTEMS INTL;0.028967%
AMERICAN EAGLE OUTFITTER;0.028941%
ONTO INNOVATION;0.028939%
ONESAVINGS BANK;0.028843%
KEYWORDS STUDIOS;0.028814%
NEW SALLY HOLDING;0.028803%
XENCOR;0.028796%
NIPPON REIT INVESTMENT;0.028783%
GRAHAM HOLDINGS CO B;0.028763%
CAVCO INDUSTRIES;0.028697%
FOUR CORNERS PPTY TRUST;0.028675%
WORKIVA A;0.028625%
NATIONAL EXPRESS GROUP;0.028584%
EDGEWELL PERSONAL CARE;0.028568%
B&G FOODS;0.028555%
CAPITOL FEDERAL FINL;0.028544%
KONECRANES;0.028542%
WESTAMERICA BANCORP;0.028510%
AURORA CANNABIS;0.028508%
COLUMBIA PROPERTY TRUST;0.028505%
SANDSTORM GOLD;0.028492%
PAGEGROUP;0.028466%
GB GROUP;0.028461%
CAPITAL & COUNTIES PROP;0.028459%
WILLIAM HILL;0.028444%
ST BARBARA;0.028442%
UNITED COMMUNITY BANKS;0.028437%
COMPUTACENTER;0.028394%
FIRST MERCHANTS CORP;0.028363%
GEO GROUP;0.028336%
GOODMAN PROPERTY TRUST;0.028286%
COHEN & STEERS;0.028274%
HUB GROUP A;0.028272%
FORBO HOLDING;0.028261%
SSAB B;0.028234%
BOSKALIS WESTMINSTE CERT;0.028225%
VIRGIN MONEY UK;0.028205%
SEVEN GROUP HOLDINGS;0.028205%
MAPLE LEAF FOODS;0.028128%
TOYO TIRE CORP;0.028123%
SUMITOMO FORESTRY CO;0.028106%
TOKYO OHKA KOGYO;0.028101%
SFS GROUP;0.028100%
WEST FRASER TIMBER;0.028095%
UNIPOL GRUPPO FINAN;0.028089%
XPERI HOLDING CORP;0.028044%
OTTER TAIL CORP;0.028041%
AICA KOGYO COMPANY;0.028039%
STELLA-JONES;0.027928%
ZOGENIX;0.027920%
HOSTESS BRANDS A;0.027859%
HULIC REIT;0.027846%
PEAB B;0.027823%
CANADIAN WESTERN BANK;0.027763%
EDITAS MEDICINE;0.027756%
ECHOSTAR HOLDING A;0.027753%
SINGAPORE PRESS HLDG;0.027703%
ALSO HOLDING;0.027701%
SCATEC SOLAR;0.027695%
AS ONE CORP;0.027653%
PRINCIPIA BIOPHARMA;0.027633%
ALTAIR ENGINEERING A;0.027619%
KEMET CORP;0.027600%
BUZZI UNICEM;0.027593%
CORECIVIC;0.027571%
FRONTIER REAL ESTATE INV;0.027558%
KENEDIX RESI NEXT INV;0.027527%
SULZER;0.027525%
SPX FLOW;0.027493%
MACOM TECHNOLOGY SOLN;0.027491%
HORACE MANN EDUCATORS;0.027469%
INVINCIBLE INV CORP;0.027449%
YOSHINOYA HOLDINGS CO;0.027445%
MOBILE MINI;0.027431%
MERITOR;0.027420%
SAIPEM;0.027417%
CLINIGEN GROUP;0.027410%
TECHNOLOGY ONE;0.027403%
JAPAN EXCELLENT;0.027359%
NAVIENT CORP;0.027354%
SERIA CO;0.027315%
RWS HOLDINGS;0.027308%
CHART INDUSTRIES;0.027241%
SUNRUN;0.027240%
NINE ENTERTAINMENT;0.027217%
SIMPLY GOOD FOODS;0.027207%
IMMOFINANZ;0.027145%
LTC PROPERTIES;0.027139%
PETS AT HOME GROUP;0.027126%
CHESAPEAKE UTILITIES;0.027118%
LINK ADMN HOLDINGS;0.027109%
NIPPON SHOKUBAI CO;0.027063%
ARC RESOURCES;0.027005%
PARAMOUNT GROUP;0.026993%
IRONWOOD PHARMACEUTICALS;0.026962%
BODYCOTE;0.026959%
FAGRON;0.026949%
BIG LOTS;0.026871%
INTERTRUST;0.026868%
AVIS BUDGET GROUP;0.026862%
8X8;0.026843%
ADDUS HOMECARE CORP;0.026838%
PREMIER INVESTMENT CO;0.026834%
ARCONIC CORP;0.026828%
JACK IN THE BOX;0.026825%
TODA CORP;0.026806%
NIPPON GAS CO;0.026765%
MENICON;0.026764%
KYUSHU FINANCIAL GROUP;0.026763%
EBRO FOODS;0.026743%
INNOVATIVE INDL PPTYS A;0.026726%
TG THERAPEUTICS INC;0.026714%
NIPPON PAPER INDUSTRIES;0.026693%
COEUR MINING;0.026679%
KAZ MINERALS;0.026648%
TKH GROUP CERT;0.026645%
STRAUSS GROUP;0.026642%
LANDIS & GYR GROUP;0.026630%
DELEK US HOLDINGS INC;0.026618%
HUFVUDSTADEN A;0.026574%
FITBIT INC A;0.026547%
US STEEL CORP;0.026537%
ALECTOR;0.026536%
FIRST MIDWEST BANCORP;0.026534%
WSFS FINANCIAL CORP;0.026521%
VERRA MOBILITY A;0.026493%
WESBANCO;0.026474%
NHK SPRING CO;0.026472%
PENTA-OCEAN CONSTRUCTION;0.026470%
DAILY MAIL & GEN TRUST A;0.026459%
GIBRALTAR INDUSTRIES;0.026420%
VECTOR GROUP LTD;0.026417%
DE'LONGHI;0.026344%
TOKUYAMA CORP;0.026324%
VIRTU FINANCIAL A;0.026312%
KODIAK SCIENCES;0.026311%
TEXAS CAPITAL BANCSHARES;0.026310%
KEPPEL INFRASTRUCTURE TR;0.026276%
TRUSTMARK CORP;0.026258%
NIB HOLDINGS;0.026203%
KULICKE & SOFFA;0.026184%
JUPITER FUND MANAGEMENT;0.026180%
PRAIRIESKY ROYALTY LTD;0.026174%
APERAM;0.026164%
AVAYA HOLDINGS;0.026138%
KNOWLES CORP;0.026103%
RENGO CO;0.026078%
ELDORADO GOLD CORP;0.026052%
VALIANT HOLDING;0.026024%
RANGE RESOURCES CORP;0.026005%
PALTAC CORP;0.025997%
DAIICHIKOSHO CO;0.025974%
ASBURY AUTOMOTIVE GROUP;0.025965%
ASCENTIAL;0.025931%
ZUR ROSE GROUP;0.025918%
CSR;0.025898%
BREVILLE GROUP;0.025852%
INTERROLL HOLDING;0.025833%
EASYJET;0.025830%
BREMBO;0.025809%
DAETWYLER HOLDING INH;0.025787%
FUJI OIL HOLDINGS;0.025764%
MEDNAX;0.025729%
DUFRY GROUP;0.025700%
COMFORT SYSTEMS USA;0.025699%
FORWARD AIR CORP;0.025652%
MEDICLINIC INTL;0.025621%
DUNELM GROUP;0.025608%
IVANHOE MINES A;0.025596%
MUELLER WATER PRODUCTS A;0.025590%
MACK-CALI REALTY CORP;0.025569%
AJ BELL;0.025564%
KUNGSLEDEN;0.025526%
DYCOM INDUSTRIES;0.025522%
INOVALON HOLDINGS A;0.025428%
NOLATO B;0.025417%
CALLAWAY GOLF CO;0.025364%
MAPLETREE NORTH ASIA COM;0.025360%
NCC B;0.025312%
SANGAMO THERAPEUTICS;0.025300%
ANTERO MIDSTREAM CORP;0.025289%
DENA CO;0.025286%
HERMAN MILLER;0.025266%
ROCKET INTERNET;0.025254%
MITSUBISHI LOGISTICS;0.025209%
MCGRATH RENTCORP;0.025193%
DMG MORI CO;0.025177%
ESSENTIAL PROP RLTY TR;0.025120%
AVANOS MEDICAL;0.025106%
NOVA MEASURING INSTR;0.025098%
ZARDOYA OTIS;0.025092%
CAL-MAINE FOODS;0.025080%
INDEPENDENT BANK GROUP;0.025045%
AMERICAN ASSETS TRUST;0.025044%
CARDIOVASCULAR SYSTEMS;0.025033%
MELEXIS;0.025004%
BEACON ROOFING SUPPLY;0.024989%
LUMINEX CORP;0.024988%
RENASANT CORP;0.024947%
NIPPON KAYAKU CO;0.024933%
SILVER LAKE RESOURCES;0.024889%
MUELLER INDUSTRIES;0.024886%
FIRST INTERSTATE BANC A;0.024880%
NATIONAL GENERAL HLDGS;0.024868%
ULVAC;0.024836%
TOWNE BANK;0.024819%
NBT BANCORP;0.024776%
SPAREBANK 1 SR BANK;0.024748%
STABILUS;0.024734%
STAAR SURGICAL CO;0.024715%
CENTRAL GARDEN & PET A;0.024693%
YEXT;0.024684%
ERG SPA;0.024657%
MELCO INTL DEVELOPMENT;0.024655%
BACHEM HOLDING B;0.024646%
BANNER CORP;0.024645%
COTY A;0.024639%
KONGSBERG GRUPPEN;0.024623%
KBC ANCORA;0.024613%
KEPPEL REIT;0.024608%
VITROLIFE AB;0.024586%
KOEI TECMO HOLDINGS CO;0.024560%
FORTNOX;0.024556%
ASTM;0.024553%
ST GALLER KANTONALBANK;0.024548%
IRESS;0.024544%
SYNTHOMER;0.024544%
GENTHERM;0.024543%
OCEANAGOLD CORP;0.024527%
D'IETEREN;0.024496%
PDC ENERGY;0.024462%
OSI SYSTEMS;0.024440%
NIPPO CORP;0.024439%
REAL MATTERS;0.024436%
GRANITE REAL ESTATE;0.024429%
BOISE CASCADE CO;0.024416%
CAREDX;0.024407%
FIRST FINANCIAL BANCORP;0.024400%
FORTUNE REAL ESTATE (HK);0.024381%
PORTOLA PHARMACEUTICALS;0.024356%
TWO HARBORS INV CORP;0.024329%
NICHIAS CORP;0.024299%
OFFICE DEPOT;0.024258%
KUSURI NO AOKI HOLDINGS;0.024255%
PLUG POWER;0.024244%
HACHIJUNI BANK;0.024238%
SITC INTL HOLDINGS;0.024217%
INDUSTRIA MACCHINE AUTOM;0.024215%
ACERINOX;0.024146%
OWENS-ILLINOIS;0.024125%
LINAMAR CORP;0.024117%
MCUBS MIDCITY INV CORP;0.024069%
SUBSEA 7;0.024055%
NEXITY;0.024044%
DICERNA PHARMACEUTICALS;0.024041%
BAPCOR;0.023993%
CUBIC CORP;0.023993%
TAKASHIMAYA CO;0.023986%
NIPPON SUISAN KAISHA;0.023968%
MYCRONIC;0.023966%
DART GROUP;0.023950%
CHUGOKU BANK;0.023938%
CIE AUTOMOTIVE;0.023935%
INVESTEC PLC (GB);0.023923%
WESCO INTERNATIONAL;0.023921%
TAKARA BIO;0.023915%
PILGRIM'S PRIDE CORP;0.023905%
BEFESA;0.023902%
PALOMAR HOLDINGS;0.023899%
CERVED GROUP;0.023821%
TOKYO SEIMITSU CO;0.023802%
SATS;0.023787%
KEMIRA;0.023753%
INTRUM;0.023738%
FLIGHT CENTRE TRAVEL GRP;0.023725%
FRASERS CENTREPOINT TRST;0.023719%
BIC;0.023698%
ATKORE INTERNATIONAL;0.023685%
ACUSHNET HOLDINGS;0.023661%
GLOBAL NET LEASE;0.023614%
NAGASE & CO;0.023600%
NEC NETWORKS & SYSTEMS;0.023591%
METSA BOARD CORP B;0.023590%
HARVEY NORMAN HOLDINGS;0.023582%
BLUE PRISM GROUP;0.023561%
CERENCE;0.023533%
ADO PROPERTIES;0.023507%
GLU MOBILE;0.023499%
GRAY TELEVISION B;0.023464%
NIPPON ELECTRIC GLASS CO;0.023460%
ADVERUM BIOTECHNOLOG;0.023442%
APOLLO COMM REAL ESTATE;0.023431%
SKYLINE CHAMPION CORP;0.023425%
ALTUS GROUP;0.023420%
INVESCO OFFICE J REIT;0.023413%
ZYMEWORKS (US);0.023400%
COOPER TIRE & RUBBER CO;0.023377%
KANEKA CORP;0.023373%
WORKSPACE GROUP;0.023365%
INFICON HOLDING;0.023364%
IYO BANK (THE);0.023362%
CHARTER HALL LONG WALE;0.023361%
AURINIA PHARMACEUTICALS;0.023285%
ASCOTT RESIDENCE TRUST;0.023284%
AKEBIA THERAPEUTICS;0.023283%
HKBN;0.023245%
SAPPORO HOLDINGS;0.023212%
RIB SOFTWARE;0.023191%
FLOW TRADERS;0.023189%
INTRA CELLUAR THERAPIES;0.023121%
HAZAMA ANDO CORP;0.023111%
ENLIGHT RENEWABLE ENERGY;0.023093%
FIRST INTL BANK ISRAEL 5;0.023093%
SUPERNUS PHARMACEUTICALS;0.023091%
AMC NETWORKS A;0.023088%
HILL & SMITH HOLDINGS;0.023082%
NIPPON ZEON CO;0.023057%
IWATANI CORP;0.023056%
WAYPOINT REIT;0.023047%
NANOSONICS;0.023018%
RETAIL PROP OF AME A;0.023009%
ARCADIS (NL);0.022952%
URBAN EDGE PROPERTIES;0.022952%
OSISKO GOLD ROYALTIES;0.022940%
ARIAKE JAPAN CO;0.022933%
OFFICE PPTYS INCOME;0.022931%
SCHNEIDER NATIONAL B;0.022930%
JENOPTIK;0.022924%
STITCH FIX A;0.022907%
RENT-A-CENTER;0.022899%
MSG ENTERTAINMENT A;0.022863%
MAN WAH HOLDINGS;0.022862%
KINDRED GROUP SDR;0.022861%
COMPAGNIE PLASTIC OMNIUM;0.022856%
DAIWABO HOLDINGS CO;0.022846%
CORE-MARK HOLDING;0.022821%
COGECO COMMUNICATIONS;0.022811%
HILLTOP HOLDINGS;0.022785%
DUERR;0.022713%
POLYPIPE GROUP;0.022703%
INDUSTRIAL LOGIS PPTYS;0.022701%
SINCLAIR BROADCAST GRP A;0.022699%
CIA DE DIST INTEG LOGIST;0.022692%
SUPERIOR PLUS;0.022690%
ANIMA HOLDING;0.022667%
MONMOUTH REIT A;0.022662%
ENAV;0.022639%
NATIONAL STORAGE REIT;0.022639%
MILBON CO;0.022535%
MORI TRUST SOGO REIT;0.022532%
K & S;0.022469%
OCI NV;0.022468%
COCA-COLA CONSOLIDATED;0.022458%
AUSNUTRIA DAIRY (HK);0.022445%
MIRACA HOLDINGS;0.022438%
S&T;0.022433%
ICF INTERNATIONAL;0.022423%
SANKYO CO;0.022423%
NITTO BOSEKI CO;0.022414%
PHARMAMAR;0.022414%
SHAFTESBURY;0.022405%
MIVNE REAL ESTATE;0.022400%
ENCAVIS;0.022400%
GOLDWIN;0.022392%
CANADA GOOSE HLDGS SV;0.022388%
MEITEC CORP;0.022382%
UNIVERSAL HEALTH REALTY;0.022360%
SUMITOMO OSAKA CEMENT CO;0.022338%
WALKER AND DUNLOP;0.022328%
VERACYTE;0.022314%
BABCOCK INTL GROUP;0.022289%
ADT;0.022285%
KATITAS CO;0.022280%
EPIZYME INC;0.022277%
CONTINENTAL RESOURCES;0.022276%
SANNE GROUP;0.022270%
CONZZETA INH;0.022265%
TOREX GOLD RESOURCES;0.022262%
BWP TRUST;0.022253%
WORTHINGTON INDUSTRIES;0.022241%
DIAMONDROCK HOSPITALITY;0.022196%
SERVICE PROPERTIES;0.022160%
TELEKOM AUSTRIA;0.022116%
HITACHI TRANSPORT SYSTEM;0.022108%
AXOS FINANCIAL;0.022102%
MITSUI MINING & SMELTING;0.022101%
AEON FINANCIAL SERVICE;0.022099%
BRINKER INTERNATIONAL;0.022054%
YAOKO CO;0.022050%
ARITZIA SV;0.022048%
LA-Z-BOY;0.022039%
NORTHWEST BANCSHARES;0.022027%
AIXTRON;0.022018%
OSG CORP;0.021992%
KENEDIX;0.021980%
SHUFERSAL;0.021975%
FIRST BANCORP PUERTORICO;0.021972%
CBIZ;0.021972%
FUJITSU GENERAL;0.021967%
STURM RUGER & CO;0.021956%
SOLARWINDS CORP;0.021952%
WETHERSPOON (J.D.);0.021907%
ARJO B;0.021906%
YUE YUEN INDUSTRIAL;0.021869%
USHIO;0.021858%
ZUORA A;0.021856%
AMERICAN AIRLINES GROUP;0.021829%
MAXLINEAR A;0.021812%
TEREX CORP;0.021767%
DIGITAL GARAGE;0.021766%
PATRICK INDUSTRIES;0.021760%
DOMTAR (NEW);0.021758%
AMERISAFE INC;0.021745%
YAMAGUCHI FINANCIAL GRP;0.021729%
SHOCHIKU CO;0.021691%
ITM POWER;0.021672%
SHIKOKU ELECTRIC POWER;0.021667%
METHODE ELECTRONICS;0.021642%
MIDDLESEX WATER CO;0.021627%
PENSKE AUTO GROUP;0.021605%
KYUDENKO CORP;0.021585%
PRICESMART;0.021571%
CUSHMAN & WAKEFIELD;0.021569%
VIVA ENERGY;0.021553%
COMPUGEN (USD);0.021550%
FUJI CORPORATION;0.021549%
TRICON CAPITAL GROUP;0.021529%
WESDOME GOLD MINES;0.021493%
HOPE BANCORP;0.021460%
FAES FARMA;0.021449%
REGENXBIO;0.021447%
AMANO CORP;0.021434%
TTM TECHNOLOGIES;0.021430%
NIKKON HOLDINGS CO;0.021418%
RETAIL OPPORTUNITY INV;0.021418%
