GOODYEAR TIRE & RUBBER;0.041532%
SHO BOND HOLDINGS CO;0.041510%
KENNEDY-WILSON HOLDINGS;0.041394%
ENDEAVOUR MINING;0.041390%
BOYD GAMING CORP;0.041382%
ENGHOUSE SYSTEMS;0.041376%
MONRO;0.041259%
SEINO HOLDINGS CO;0.041220%
PEBBLEBROOK HOTEL TRUST;0.041185%
SAGE THERAPEUTICS;0.041111%
NATIONAL STORAGE;0.041095%
SIX FLAGS ENTMT CORP;0.041054%
SAFESTORE HOLDINGS;0.041011%
ARCOSA;0.040980%
MDC HOLDINGS;0.040962%
WINNEBAGO INDUSTRIES;0.040917%
FLETCHER BUILDING;0.040888%
HILTON GRAND VACATIONS;0.040885%
CARETRUST REIT;0.040883%
ATLANTIC UNION BANKSHRS;0.040850%
COMMVAULT SYSTEMS;0.040832%
DOWNER EDI;0.040730%
BANKUNITED;0.040715%
PRIMO WATER CORP (NEW);0.040714%
INSPIRE MEDICAL SYSTEMS;0.040690%
SMITH (WH);0.040687%
GRAFTON GROUP;0.040636%
INSIGHT ENTERPRISES;0.040627%
LGI HOMES;0.040625%
WASHINGTON REAL ESTATE;0.040554%
AZIMUT HOLDING;0.040551%
ADTALEM GLOBAL EDUCATION;0.040478%
MICRO FOCUS INTL;0.040452%
BANK OF IRELAND GROUP;0.040409%
EVERTEC;0.040378%
BANCO SABADELL;0.040376%
G4S;0.040370%
FULTON FINANCIAL CORP;0.040293%
WILEY (JOHN) & SONS A;0.040284%
HEALTHCARE SERVICES GRP;0.040242%
SCREEN HOLDINGS CO;0.040209%
BADGER METER;0.040190%
IAMGOLD CORP;0.040164%
SMS CO;0.040159%
SPX CORP (NEW);0.040076%
SOUTH STATE CORP;0.040049%
PACIRA BIOSCIENCES;0.040016%
COLUMBIA BANKING SYSTEM;0.039939%
COMFORIA RESIDEN REIT;0.039922%
WOLVERINE WORLD WIDE;0.039873%
REPLY;0.039873%
DORMAKABA HOLDING;0.039849%
WOOD GROUP (JOHN);0.039766%
FEDERAL SIGNAL CORP;0.039636%
BRANDYWINE REALTY TRUST;0.039553%
TOKAI CARBON CO;0.039482%
RLJ LODGING TRUST;0.039413%
CREDIT SAISON CO;0.039410%
RAMBUS;0.039224%
CHALLENGER;0.039217%
BAVARIAN NORDIC;0.039195%
EQUITRANS MIDSTREAM CORP;0.039135%
CINEMARK HOLDINGS;0.039078%
TENABLE HOLDINGS;0.039078%
SELECT MED HLDGS CORP;0.039009%
PATTERSON COS;0.038925%
GAZTRANSPORT ET TECHNIGA;0.038905%
VONTOBEL HOLDING;0.038903%
REDROW;0.038677%
MINERALS TECHNOLOGIES;0.038639%
ALLIED PROPERTIES REIT;0.038565%
TGS NOPEC GEOPHYSICAL CO;0.038451%
INTERNATIONAL BANCSHARES;0.038430%
SHAKE SHACK A;0.038414%
INTERDIGITAL;0.038344%
STAR ENTERTAINMENT GROUP;0.038283%
KORN FERRY INTERNATIONAL;0.038202%
BARCO;0.038037%
CARDLYTICS;0.038005%
LIGAND PHARMACEUTICALS B;0.037934%
BKW;0.037864%
TRITON INTERNATIONAL;0.037514%
BOK FINANCIAL CORP;0.037447%
INNERGEX RENEWABLE ENER;0.037423%
JCR PHARMACEUTICALS CO;0.037415%
TERRAFORM POWER A;0.037380%
CANTEL MEDICAL CORP;0.037333%
EVOQUA WATER TECH;0.037298%
ASICS CORP;0.037271%
PRETIUM RESOURCES;0.037266%
OC OERLIKON CORP;0.037239%
INFOMART CORP;0.037210%
KONICA MINOLTA;0.037159%
ENSTAR GROUP;0.037120%
COMPASS MINERALS INTL;0.037103%
CORCEPT THERAPEUTICS;0.037100%
LANCASHIRE HOLDINGS;0.036950%
SHIP HEALTHCARE HOLDINGS;0.036934%
COUNTRYSIDE PROPERTIES;0.036923%
MORNEAU SHEPELL;0.036879%
RELIANCE WORLDWIDE;0.036878%
FURUKAWA ELECTRIC CO;0.036790%
CHIMERA INVESTMENT;0.036784%
MASONITE INTERNATIONAL;0.036774%
HUGO BOSS;0.036765%
SAVILLS;0.036671%
NIC;0.036662%
PROS HOLDINGS;0.036654%
IDP EDUCATION;0.036630%
INSTALLED BUILDING;0.036610%
OPEN HOUSE;0.036503%
MARSHALLS;0.036489%
MORINAGA & CO;0.036430%
TOYO SEIKAN GROUP HLDGS;0.036357%
CIMPRESS;0.036354%
MAGELLAN HEALTH;0.036331%
KAKEN PHARMACEUTICAL CO;0.036323%
BANK OF QUEENSLAND;0.036314%
SCA PROPERTY GROUP;0.036305%
ARTISAN PARTNERS ASSET;0.036238%
JYSKE BANK;0.036214%
SAMHALLSBYGGNADSBOLAGE B;0.036185%
DOWA HOLDINGS CO;0.036173%
SIEGFRIED HOLDING;0.036173%
BIOTELEMETRY;0.036127%
SJW GROUP;0.036115%
ALONI HETZ PPTYS & INV;0.036078%
NISHI-NIPPON RAILROAD CO;0.036076%
COLLIERS INTERNATIONAL;0.036065%
GENWORTH FINANCIAL A;0.036028%
BMC STOCK HOLDINGS;0.036021%
BANCA GENERALI;0.036013%
HERON THERAPEUTICS;0.036000%
NIPRO CORP;0.035950%
AIN HOLDINGS;0.035920%
ALLAKOS;0.035903%
FUTURE;0.035865%
MABUCHI MOTOR CO;0.035860%
YELP A;0.035835%
BORALEX A;0.035829%
TSUMURA & CO;0.035819%
AMERIS BANCORP;0.035792%
PRA GROUP;0.035779%
SERVISFIRST BANCSHARES;0.035658%
AEON REIT INVESTMENT;0.035613%
DAIWA SECURITIES LIVING;0.035575%
GLAUKOS;0.035401%
ADIENT;0.035393%
SANWA HOLDINGS CORP;0.035379%
PLUS500;0.035365%
BRP INC SV;0.035361%
MORINAGA MILK INDUSTRY;0.035340%
BELDEN;0.035327%
CSG SYSTEMS INTL;0.035300%
AMERICAN EAGLE OUTFITTER;0.035268%
ONTO INNOVATION;0.035266%
ONESAVINGS BANK;0.035149%
KEYWORDS STUDIOS;0.035112%
NEW SALLY HOLDING;0.035100%
XENCOR;0.035092%
CAVCO INDUSTRIES;0.034971%
FOUR CORNERS PPTY TRUST;0.034943%
WORKIVA A;0.034883%
NATIONAL EXPRESS GROUP;0.034832%
EDGEWELL PERSONAL CARE;0.034813%
B&G FOODS;0.034797%
CAPITOL FEDERAL FINL;0.034784%
KONECRANES;0.034781%
WESTAMERICA BANCORP;0.034742%
AURORA CANNABIS;0.034740%
COLUMBIA PROPERTY TRUST;0.034737%
SANDSTORM GOLD;0.034721%
PAGEGROUP;0.034689%
GB GROUP;0.034683%
CAPITAL & COUNTIES PROP;0.034681%
WILLIAM HILL;0.034662%
ST BARBARA;0.034660%
UNITED COMMUNITY BANKS;0.034653%
FIRST MERCHANTS CORP;0.034564%
GOODMAN PROPERTY TRUST;0.034470%
HUB GROUP A;0.034452%
FORBO HOLDING;0.034440%
VIRGIN MONEY UK;0.034371%
MAPLE LEAF FOODS;0.034277%
SUMITOMO FORESTRY CO;0.034250%
TOKYO OHKA KOGYO;0.034245%
WEST FRASER TIMBER;0.034237%
XPERI HOLDING CORP;0.034175%
AICA KOGYO COMPANY;0.034169%
STELLA-JONES;0.034033%
ZOGENIX;0.034024%
HOSTESS BRANDS A;0.033950%
HULIC REIT;0.033934%
PEAB B;0.033905%
CANADIAN WESTERN BANK;0.033832%
EDITAS MEDICINE;0.033824%
SINGAPORE PRESS HLDG;0.033759%
ALSO HOLDING;0.033757%
SCATEC SOLAR;0.033750%
AS ONE CORP;0.033698%
PRINCIPIA BIOPHARMA;0.033674%
ALTAIR ENGINEERING A;0.033657%
KEMET CORP;0.033634%
FRONTIER REAL ESTATE INV;0.033583%
KENEDIX RESI NEXT INV;0.033544%
SULZER;0.033542%
SPX FLOW;0.033504%
MACOM TECHNOLOGY SOLN;0.033501%
HORACE MANN EDUCATORS;0.033474%
INVINCIBLE INV CORP;0.033449%
YOSHINOYA HOLDINGS CO;0.033445%
MOBILE MINI;0.033428%
MERITOR;0.033414%
CLINIGEN GROUP;0.033402%
TECHNOLOGY ONE;0.033394%
JAPAN EXCELLENT;0.033340%
NAVIENT CORP;0.033334%
SERIA CO;0.033287%
CHART INDUSTRIES;0.033196%
SUNRUN;0.033195%
NINE ENTERTAINMENT;0.033167%
SIMPLY GOOD FOODS;0.033155%
IMMOFINANZ;0.033080%
LTC PROPERTIES;0.033072%
PETS AT HOME GROUP;0.033056%
CHESAPEAKE UTILITIES;0.033046%
LINK ADMN HOLDINGS;0.033035%
NIPPON SHOKUBAI CO;0.032979%
PARAMOUNT GROUP;0.032894%
IRONWOOD PHARMACEUTICALS;0.032857%
BODYCOTE;0.032852%
FAGRON;0.032840%
BIG LOTS;0.032745%
INTERTRUST;0.032742%
8X8;0.032711%
ADDUS HOMECARE CORP;0.032706%
PREMIER INVESTMENT CO;0.032700%
JACK IN THE BOX;0.032690%
TODA CORP;0.032666%
NIPPON GAS CO;0.032616%
MENICON;0.032615%
KYUSHU FINANCIAL GROUP;0.032613%
EBRO FOODS;0.032590%
INNOVATIVE INDL PPTYS A;0.032569%
TG THERAPEUTICS INC;0.032554%
COEUR MINING;0.032512%
TKH GROUP CERT;0.032470%
STRAUSS GROUP;0.032467%
LANDIS & GYR GROUP;0.032451%
DELEK US HOLDINGS INC;0.032437%
ALECTOR;0.032337%
FIRST MIDWEST BANCORP;0.032335%
WSFS FINANCIAL CORP;0.032318%
VERRA MOBILITY A;0.032284%
WESBANCO;0.032262%
NHK SPRING CO;0.032259%
PENTA-OCEAN CONSTRUCTION;0.032256%
GIBRALTAR INDUSTRIES;0.032196%
KODIAK SCIENCES;0.032063%
TEXAS CAPITAL BANCSHARES;0.032062%
TRUSTMARK CORP;0.031999%
NIB HOLDINGS;0.031932%
KULICKE & SOFFA;0.031908%
JUPITER FUND MANAGEMENT;0.031903%
APERAM;0.031884%
AVAYA HOLDINGS;0.031852%
KNOWLES CORP;0.031810%
RENGO CO;0.031779%
ELDORADO GOLD CORP;0.031748%
VALIANT HOLDING;0.031714%
DAIICHIKOSHO CO;0.031652%
ASBURY AUTOMOTIVE GROUP;0.031642%
ASCENTIAL;0.031600%
ZUR ROSE GROUP;0.031584%
CSR;0.031559%
BREVILLE GROUP;0.031504%
INTERROLL HOLDING;0.031481%
MEDNAX;0.031354%
COMFORT SYSTEMS USA;0.031317%
FORWARD AIR CORP;0.031260%
MEDICLINIC INTL;0.031222%
DUNELM GROUP;0.031207%
IVANHOE MINES A;0.031191%
MUELLER WATER PRODUCTS A;0.031184%
MACK-CALI REALTY CORP;0.031159%
AJ BELL;0.031152%
KUNGSLEDEN;0.031106%
DYCOM INDUSTRIES;0.031102%
INOVALON HOLDINGS A;0.030987%
NOLATO B;0.030973%
CALLAWAY GOLF CO;0.030909%
MAPLETREE NORTH ASIA COM;0.030904%
NCC B;0.030846%
SANGAMO THERAPEUTICS;0.030831%
ANTERO MIDSTREAM CORP;0.030818%
DENA CO;0.030814%
HERMAN MILLER;0.030789%
MITSUBISHI LOGISTICS;0.030720%
MCGRATH RENTCORP;0.030700%
DMG MORI CO;0.030681%
ESSENTIAL PROP RLTY TR;0.030612%
AVANOS MEDICAL;0.030595%
NOVA MEASURING INSTR;0.030585%
ZARDOYA OTIS;0.030578%
INDEPENDENT BANK GROUP;0.030521%
AMERICAN ASSETS TRUST;0.030519%
CARDIOVASCULAR SYSTEMS;0.030505%
MELEXIS;0.030470%
LUMINEX CORP;0.030450%
RENASANT CORP;0.030401%
NIPPON KAYAKU CO;0.030384%
SILVER LAKE RESOURCES;0.030330%
MUELLER INDUSTRIES;0.030326%
FIRST INTERSTATE BANC A;0.030319%
ULVAC;0.030266%
TOWNE BANK;0.030245%
NBT BANCORP;0.030192%
SPAREBANK 1 SR BANK;0.030158%
STABILUS;0.030141%
STAAR SURGICAL CO;0.030117%
YEXT;0.030081%
MELCO INTL DEVELOPMENT;0.030045%
BACHEM HOLDING B;0.030034%
BANNER CORP;0.030032%
KBC ANCORA;0.029994%
KEPPEL REIT;0.029987%
VITROLIFE AB;0.029961%
FORTNOX;0.029924%
ST GALLER KANTONALBANK;0.029915%
IRESS;0.029910%
SYNTHOMER;0.029909%
GENTHERM;0.029909%
OCEANAGOLD CORP;0.029889%
D'IETEREN;0.029851%
OSI SYSTEMS;0.029783%
REAL MATTERS;0.029778%
GRANITE REAL ESTATE;0.029769%
BOISE CASCADE CO;0.029754%
CAREDX;0.029743%
FIRST FINANCIAL BANCORP;0.029734%
PORTOLA PHARMACEUTICALS;0.029681%
TWO HARBORS INV CORP;0.029648%
NICHIAS CORP;0.029611%
OFFICE DEPOT;0.029561%
KUSURI NO AOKI HOLDINGS;0.029557%
PLUG POWER;0.029544%
HACHIJUNI BANK;0.029536%
INDUSTRIA MACCHINE AUTOM;0.029508%
ACERINOX;0.029424%
LINAMAR CORP;0.029389%
SUBSEA 7;0.029314%
NEXITY;0.029300%
DICERNA PHARMACEUTICALS;0.029297%
BAPCOR;0.029239%
TAKASHIMAYA CO;0.029230%
NIPPON SUISAN KAISHA;0.029208%
MYCRONIC;0.029205%
CHUGOKU BANK;0.029171%
CIE AUTOMOTIVE;0.029167%
INVESTEC PLC (GB);0.029153%
WESCO INTERNATIONAL;0.029150%
TAKARA BIO;0.029144%
BEFESA;0.029127%
PALOMAR HOLDINGS;0.029123%
CERVED GROUP;0.029028%
TOKYO SEIMITSU CO;0.029005%
SATS;0.028988%
KEMIRA;0.028945%
INTRUM;0.028928%
FLIGHT CENTRE TRAVEL GRP;0.028911%
FRASERS CENTREPOINT TRST;0.028905%
BIC;0.028879%
ATKORE INTERNATIONAL;0.028863%
ACUSHNET HOLDINGS;0.028834%
GLOBAL NET LEASE;0.028777%
NAGASE & CO;0.028759%
BLUE PRISM GROUP;0.028712%
ADO PROPERTIES;0.028645%
GLU MOBILE;0.028636%
GRAY TELEVISION B;0.028594%
ADVERUM BIOTECHNOLOG;0.028567%
APOLLO COMM REAL ESTATE;0.028554%
SKYLINE CHAMPION CORP;0.028546%
ALTUS GROUP;0.028540%
INVESCO OFFICE J REIT;0.028532%
COOPER TIRE & RUBBER CO;0.028488%
KANEKA CORP;0.028483%
WORKSPACE GROUP;0.028472%
INFICON HOLDING;0.028472%
IYO BANK (THE);0.028469%
CHARTER HALL LONG WALE;0.028468%
AURINIA PHARMACEUTICALS;0.028375%
AKEBIA THERAPEUTICS;0.028373%
HKBN;0.028326%
SAPPORO HOLDINGS;0.028286%
RIB SOFTWARE;0.028261%
FLOW TRADERS;0.028258%
INTRA CELLUAR THERAPIES;0.028176%
HAZAMA ANDO CORP;0.028163%
ENLIGHT RENEWABLE ENERGY;0.028142%
SUPERNUS PHARMACEUTICALS;0.028139%
HILL & SMITH HOLDINGS;0.028128%
NIPPON ZEON CO;0.028097%
IWATANI CORP;0.028096%
WAYPOINT REIT;0.028085%
NANOSONICS;0.028050%
RETAIL PROP OF AME A;0.028039%
ARCADIS (NL);0.027969%
URBAN EDGE PROPERTIES;0.027969%
OSISKO GOLD ROYALTIES;0.027954%
OFFICE PPTYS INCOME;0.027944%
STITCH FIX A;0.027915%
RENT-A-CENTER;0.027904%
MAN WAH HOLDINGS;0.027859%
KINDRED GROUP SDR;0.027858%
DAIWABO HOLDINGS CO;0.027840%
HILLTOP HOLDINGS;0.027766%
DUERR;0.027678%
POLYPIPE GROUP;0.027666%
INDUSTRIAL LOGIS PPTYS;0.027663%
SUPERIOR PLUS;0.027650%
ANIMA HOLDING;0.027623%
MONMOUTH REIT A;0.027616%
ENAV;0.027588%
NATIONAL STORAGE REIT;0.027588%
MILBON CO;0.027461%
MORI TRUST SOGO REIT;0.027457%
K & S;0.027381%
AUSNUTRIA DAIRY (HK);0.027352%
MIRACA HOLDINGS;0.027343%
S&T;0.027337%
ICF INTERNATIONAL;0.027325%
SANKYO CO;0.027325%
PHARMAMAR;0.027314%
SHAFTESBURY;0.027303%
MIVNE REAL ESTATE;0.027297%
ENCAVIS;0.027297%
GOLDWIN;0.027287%
CANADA GOOSE HLDGS SV;0.027283%
MEITEC CORP;0.027275%
UNIVERSAL HEALTH REALTY;0.027248%
WALKER AND DUNLOP;0.027210%
VERACYTE;0.027192%
EPIZYME INC;0.027147%
SANNE GROUP;0.027139%
TOREX GOLD RESOURCES;0.027129%
BWP TRUST;0.027117%
WORTHINGTON INDUSTRIES;0.027103%
DIAMONDROCK HOSPITALITY;0.027048%
SERVICE PROPERTIES;0.027005%
AXOS FINANCIAL;0.026934%
MITSUI MINING & SMELTING;0.026932%
BRINKER INTERNATIONAL;0.026876%
ARITZIA SV;0.026868%
LA-Z-BOY;0.026857%
NORTHWEST BANCSHARES;0.026843%
AIXTRON;0.026831%
OSG CORP;0.026799%
KENEDIX;0.026785%
SHUFERSAL;0.026779%
FIRST BANCORP PUERTORICO;0.026776%
CBIZ;0.026775%
SOLARWINDS CORP;0.026751%
WETHERSPOON (J.D.);0.026696%
ARJO B;0.026695%
USHIO;0.026636%
ZUORA A;0.026634%
MAXLINEAR A;0.026581%
TEREX CORP;0.026525%
DIGITAL GARAGE;0.026525%
PATRICK INDUSTRIES;0.026517%
DOMTAR (NEW);0.026514%
AMERISAFE INC;0.026499%
YAMAGUCHI FINANCIAL GRP;0.026479%
SHOCHIKU CO;0.026433%
METHODE ELECTRONICS;0.026373%
MIDDLESEX WATER CO;0.026355%
PENSKE AUTO GROUP;0.026328%
KYUDENKO CORP;0.026304%
PRICESMART;0.026287%
CUSHMAN & WAKEFIELD;0.026284%
VIVA ENERGY;0.026265%
FUJI CORPORATION;0.026260%
TRICON CAPITAL GROUP;0.026236%
WESDOME GOLD MINES;0.026191%
HOPE BANCORP;0.026152%
FAES FARMA;0.026138%
REGENXBIO;0.026136%
AMANO CORP;0.026120%
TTM TECHNOLOGIES;0.026115%
NIKKON HOLDINGS CO;0.026101%
RETAIL OPPORTUNITY INV;0.026100%
WW INTERNATIONAL;0.026069%
TS TECH CO;0.026051%
DELPHI TECHNOLOGIES PLC;0.026004%
TELECOM PLUS PLC;0.025998%
SCHWEITER TECHNOLOGIES;0.025945%
NANOSTRING TECHNOLOGIES;0.025909%
SOSEI GROUP CORP;0.025891%
GS YUASA CORP;0.025876%
PERDOCEO EDUCATION;0.025846%
RUSH ENTERPRISES A;0.025845%
MIRAIT HOLDINGS CORP;0.025810%
PENNYMAC MORTGAGE INV;0.025804%
MONEY FORWARD;0.025800%
AAREAL BANK;0.025776%
HIROSHIMA BANK;0.025771%
VEONEER;0.025743%
NAKANISHI;0.025739%
MANULIFE US REIT;0.025707%
VOCUS GROUP;0.025643%
SEMAFO;0.025614%
JAMES RIVER GROUP HLDG;0.025606%
ADEKA CORP;0.025544%
UNITED NATURAL FOODS;0.025512%
OESTERREICHISCHE POST;0.025496%
MYRIAD GENETICS;0.025456%
TOKYU REIT;0.025426%
TABULA RASA HEALTHCARE;0.025407%
TENNANT CO;0.025274%
MEGMILK SNOW BRAND CO;0.025269%
TWIST BIOSCIENCE;0.025233%
TRANSALTA RENEWABLES INC;0.025229%
TOYOBO CO;0.025226%
THERAVANCE BIOPHARMA;0.025165%
NOS SGPS;0.025164%
TAKARA HLDGS INC;0.025155%
NIPPON SYSTEM DEV;0.025141%
FLSMIDTH & CO B;0.025127%
KADANT;0.025125%
SEACOAST BANKING CORP A;0.025105%
SANDY SPRING BANCORP;0.025092%
GIMV;0.025018%
PRECINCT PROPERTIES;0.025015%
NOK CORP;0.025005%
DRIL-QUIP;0.025001%
REVANCE THERAPEUTICS;0.024992%
PERFICIENT;0.024969%
VEIDEKKE;0.024956%
IZUMI;0.024939%
RICHELIEU HARDWARE;0.024916%
JEOL;0.024890%
APPLUS SERVICES;0.024886%
ALASKA AIR GROUP;0.024876%
CHARTER HALL RETAIL REIT;0.024871%
JM;0.024827%
URBAN OUTFITTERS;0.024795%
IPH;0.024778%
SAFETY INSURANCE GROUP;0.024748%
LIBERTY LATIN AMERICA C;0.024717%
REDES ENERGETICAS NACION;0.024705%
BRUNELLO CUCINELLI SPA;0.024703%
GREAT CANADIAN GAMING CO;0.024689%
SWITCH;0.024672%
INABA DENKISANGYO CO;0.024657%
NMI HOLDINGS;0.024646%
LAKELAND FINANCIAL CORP;0.024641%
FUJI SOFT;0.024564%
ESPERION THERAPEUTICS;0.024546%
RENEWABLE ENERGY GROUP;0.024542%
CSW INDUSTRIALS;0.024512%
GROUP 1 AUTOMOTIVE;0.024489%
NAVISTAR INTERNATIONAL;0.024488%
GUNMA BANK;0.024454%
PARAGON BANKING GROUP;0.024425%
COLONY CAPITAL A;0.024414%
MEGAPORT;0.024408%
NEXANS;0.024381%
ATS AUTOMATION TOOL SYS;0.024368%
GLORY LTD;0.024360%
CANON MARKETING JAPAN;0.024347%
MATERION CORP;0.024302%
HELIOS TECHNOLOGIES;0.024296%
SYDBANK;0.024284%
NUFARM LIMITED;0.024281%
MEDIFAST;0.024280%
KOKUYO CO;0.024276%
PLAYTECH;0.024236%
HNI CORP;0.024212%
PJT PARTNERS A;0.024141%
SYKES ENTERPRISES;0.024129%
MESA LABORATORIES;0.024120%
MAEDA CORP;0.024115%
SUEDZUCKER;0.024065%
ALLSCRIPTS HEALTHCARE;0.024016%
BURFORD CAPITAL;0.023993%
LABRADOR IRON ORE ROYALT;0.023957%
DUSKIN CO;0.023946%
ENERPAC TOOL GRP CORP A;0.023921%
PARK NATIONAL CORP;0.023920%
KARDEX;0.023910%
BREWIN DOLPHIN HOLDINGS;0.023910%
EMPIRE STATE REALTY A;0.023823%
APHRIA;0.023795%
WINPAK;0.023773%
SOLUTIONS 30 SE;0.023737%
MAG SILVER CORP;0.023711%
SPAREBANK 1 SMN;0.023706%
INVOCARE;0.023700%
PERSEUS MINING;0.023696%
CERUS CORP;0.023658%
FLAGSTAR BANCORP;0.023641%
CYTOKINETICS;0.023594%
COHERUS BIOSCIENCES;0.023546%
OPKO HEALTH;0.023536%
HEARTLAND FINANCIAL USA;0.023468%
SHOP APOTHEKE EUROPE;0.023436%
DCM HOLDINGS CO;0.023421%
AMERICAN WOODMARK CORP;0.023414%
NYFOSA;0.023413%
HUBER & SUHNER;0.023403%
NISHIMATSU CONSTRUCTION;0.023400%
VZ HOLDING;0.023396%
BORREGAARD;0.023379%
CADENCE BANCORP A;0.023377%
SHOWA CORPORATION;0.023361%
POWERCELL SWEDEN;0.023360%
ACADIA REALTY TRUST;0.023354%
SCHOUW & CO;0.023335%
JAFCO CO;0.023331%
XENIA HOTELS AND RESORTS;0.023312%
JAPAN MATERIAL;0.023286%
K12;0.023262%
R1 RCM;0.023249%
ARGO GROUP INTERNATIONAL;0.023217%
INDEPENDENCE REALTY TRUS;0.023208%
IOOF HOLDINGS;0.023182%
DFDS;0.023178%
JELD WEN HOLDING;0.023147%
HURON CONSULTING GROUP;0.023119%
MARTEN TRANSPORT;0.023112%
RATHBONE BROTHERS;0.023097%
POLYNOVO;0.023057%
CINEWORLD GROUP;0.023035%
H & R REIT;0.023023%
TRIMAS CORP;0.023014%
SKY CITY ENTERTAINMENT;0.023008%
EAGLE BANCORP;0.023006%
SHIMACHU CO;0.022931%
DAISEKI CO;0.022906%
LINTEC CORP;0.022885%
MALIBU BOATS A;0.022826%
NISSHINBO HLDGS;0.022742%
PIPER SANDLER COMPANIES;0.022734%
LINDSAY MANUFACTURING CO;0.022708%
CITY HOLDING CO;0.022702%
VESUVIUS;0.022698%
ALAMO GROUP;0.022696%
FARO TECHNOLOGIES;0.022679%
BURE EQUITY;0.022672%
SHIFT;0.022648%
RESORTTRUST;0.022624%
KIWI PROPERTY GROUP;0.022619%
VTECH HOLDINGS;0.022615%
ENCORE WIRE CORP;0.022615%
EUROMONEY INSTL INVESTOR;0.022532%
TOHO HLDGS CO;0.022436%
RADWARE (USD);0.022419%
OKUMA CORP;0.022371%
DELUXE CORP;0.022364%
LYNAS CORPORATION;0.022338%
ELDERS;0.022242%
MICROSTRATEGY;0.022240%
BIC CAMERA;0.022237%
LIVENT CORP;0.022216%
TRUSCO NAKAYAMA CORP;0.022212%
EPLUS;0.022197%
HOKUHOKU FINANCIAL GROUP;0.022175%
ONTEX GROUP;0.022101%
MACROGENICS;0.022072%
BANCA MEDIOLANUM;0.022032%
MITSUBISHI ESTATE REIT;0.022032%
IPSOS;0.022028%
SUMITOMO BAKELITE CO;0.022020%
SONOS;0.021938%
PERPETUAL TRUSTEES AUS;0.021886%
HEARTLAND EXPRESS;0.021883%
PROVIDENCE SERVICE CORP;0.021872%
DIXONS CARPHONE;0.021870%
BASIC FIT;0.021844%
PREMIER INVESTMENTS;0.021804%
WEIS MARKETS;0.021781%
NORBORD;0.021771%
KEIHIN CORP;0.021755%
CALAVO GROWERS;0.021725%
M/I HOMES;0.021714%
PARKWAY LIFE REIT;0.021615%
SAKATA SEED CORP;0.021612%
ATRION CORP;0.021591%
CARDTRONICS;0.021588%
PILOT CORP;0.021577%
FUJITEC CO;0.021571%
GCP APPLIED TECHNOLOGIES;0.021534%
OCEANFIRST FINANCIAL;0.021518%
BEFIMMO;0.021508%
PENDAL GROUP;0.021507%
U.S PHYSICAL THERAPY;0.021502%
GETTY REALTY CORP;0.021484%
US ECOLOGY;0.021459%
BAYCURRENT CONSULTING;0.021425%
MONTEA;0.021420%
BED BATH & BEYOND;0.021405%
NORDIC SEMICONDUCTOR;0.021391%
ZOOPLUS;0.021384%
KANEMATSU CORP;0.021378%
FUYO GENERAL LEASE CO;0.021342%
COATS GROUP;0.021333%
TOAGOSEI CO;0.021332%
TACTILE SYSTEMS TECH;0.021331%
SYSTENA CORP;0.021330%
CATENA;0.021323%
SITE CENTERS CORP;0.021298%
OUTOKUMPU;0.021258%
IBSTOCK;0.021257%
NORTH WEST COMPANY;0.021252%
COCOKARA FINE;0.021232%
EMPLOYERS HOLDINGS;0.021201%
GOLD ROAD RESOURCES;0.021195%
ELECOM CO;0.021189%
CITIZEN WATCH CO;0.021166%
HEIWA CORP;0.021145%
WEBJET;0.021123%
NORWEGIAN FINANS HLDG;0.021091%
KYORITSU MAINTENANCE CO;0.021086%
SEAWORLD ENTERTAINMENT;0.021074%
RHI-MAG;0.021071%
TRUPANION;0.021055%
NINETY ONE (GB);0.021050%
MERSANA THERAPEUTICS;0.021037%
NORMA GROUP;0.021012%
AIRPORT CITY;0.020996%
NIPPON LIGHT METAL HLDGS;0.020990%
KENEDIX RETAIL REIT;0.020983%
INTERNET INITIATIVE JP;0.020952%
PHARMING GROUP;0.020896%
DEUTSCHE PFANDBRIEFBANK;0.020874%
EVO PAYMENTS A;0.020861%
BCP BANCO COMERCIAL;0.020854%
TOSHIBA TEC CORP;0.020840%
KIYO BANK (THE);0.020819%
AIB GROUP;0.020816%
CARGOTEC B;0.020806%
DIGITAL ARTS;0.020795%
MOCHIDA PHARMACEUTICAL;0.020762%
JAMIESON WELLNESS;0.020702%
SIRIUS REAL ESTATE;0.020586%
MATSUI SECURITIES CO;0.020580%
ASAHI HOLDINGS;0.020571%
INNOVIVA;0.020530%
KOTOBUKI SPIRITS CO;0.020528%
TOPCON;0.020525%
FUKUYAMA TRANSPORTING CO;0.020515%
SIMS;0.020502%
ARBOR REALTY TRUST;0.020479%
RAMELIUS RESOURCES;0.020438%
HEIWA REAL ESTATE CO;0.020407%
LIONS GATE ENTMT B;0.020381%
DAIDO STEEL CO;0.020378%
ITOHAM YONEKYU HOLDINGS;0.020354%
NETENT B;0.020335%
COLOWIDE CO;0.020317%
ENCORE CAPITAL GROUP;0.020284%
3D SYSTEMS CORP;0.020274%
TERANGA GOLD CORP;0.020246%
LAURENTIAN BANK;0.020192%
HARSCO CORP;0.020173%
CRYOLIFE;0.020153%
FUNAI SOKEN HOLDINGS;0.020106%
SHINKO ELECTRIC IND CO;0.020087%
BPER BANCA;0.020073%
GLOBAL ONE REIT;0.020063%
SOUTHSIDE BANCSHARES;0.020058%
