05/01/2020,-0.021196336
05/05/2020,0.002706919
05/06/2020,-0.009974834
05/07/2020,0.006886352
05/08/2020,0.021068576
05/11/2020,-0.00481007
05/12/2020,-0.010615232
05/13/2020,-0.020088572
05/14/2020,-0.000372734
05/15/2020,0.003495689
05/18/2020,0.034649327
05/19/2020,-0.001885437
05/20/2020,0.011558874
05/21/2020,-0.006936108
05/22/2020,-0.002596821
05/25/2020,0.006104951
05/26/2020,0.02101459
05/27/2020,0.012454116
05/28/2020,0.006085718
05/29/2020,-0.001244101
05/31/2020,0
06/01/2020,0.00962158
06/02/2020,0.011827271
06/03/2020,0.018668797
06/04/2020,0.000577868
06/05/2020,0.021203746
06/08/2020,0.011432034
06/09/2020,-0.012381181
06/10/2020,-0.010312197
06/11/2020,-0.048665877
06/12/2020,0.003564986
06/15/2020,0.001155575
06/16/2020,0.021759576
06/17/2020,-0.003430819
06/18/2020,-0.00306478
06/19/2020,-0.005811505
06/22/2020,0.00144019
06/23/2020,0.006090855
06/24/2020,-0.025098798
06/25/2020,0.002759929
06/26/2020,-0.011181353
06/29/2020,0.010785891
06/30/2020,0.009767222
07/01/2020,0.000553946
07/02/2020,0.006899195
07/03/2020,-0.000422958
07/06/2020,0.011974781
07/07/2020,-0.010662318
07/08/2020,0.000169055
07/09/2020,-0.009930277
07/10/2020,0.009560393
07/13/2020,0.003931682
07/14/2020,0.010190761
07/15/2020,0.016007337
07/16/2020,-0.001025725
07/17/2020,0.004148185
07/20/2020,-0.001227044
07/21/2020,0.007453213
07/22/2020,0.005203041
07/23/2020,-0.002102794
07/24/2020,-0.006767435
07/27/2020,0.006813545
07/28/2020,-0.003687644
07/29/2020,0.007931343
07/30/2020,-0.00911989
07/31/2020,-0.004439014
08/03/2020,0.005072404
08/04/2020,0.006308506
08/05/2020,0.007239636
08/06/2020,-0.00200771
08/07/2020,0.003862557
08/10/2020,0.007935872
08/11/2020,0.001630348
08/12/2020,0.010639565
08/13/2020,-0.002631889
08/14/2020,-0.00232375
08/17/2020,0.003118708
08/18/2020,-0.001259347
08/19/2020,-0.00197021
08/20/2020,-0.008330701
08/21/2020,-0.000318509
08/24/2020,0.012784261
08/25/2020,-0.000550531
08/26/2020,0.001455776
08/27/2020,-0.00062861
08/28/2020,0.006132799
08/31/2020,-0.004727855
09/01/2020,0.00098147
09/02/2020,0.013805546
09/03/2020,-0.017795659
09/04/2020,-0.007956202
09/07/2020,0.004168817
09/08/2020,-0.013877906
09/09/2020,0.01275009
09/10/2020,-0.008590997
09/11/2020,0.004033224
09/14/2020,0.011653343
09/15/2020,0.00243749
09/16/2020,0.003333595
09/17/2020,-0.005081499
09/18/2020,-0.006561113
09/21/2020,-0.021790714
09/22/2020,0.002466141
09/23/2020,-0.012703662
09/24/2020,-0.002818512
09/25/2020,0.007701131
09/28/2020,0.015691057
09/29/2020,-0.002881614
09/30/2020,0.002568837
10/01/2020,0.002041797
10/02/2020,-0.000239722
10/05/2020,0.017104264
10/06/2020,-0.006404463
10/07/2020,0.009490668
10/08/2020,0.010419931
10/09/2020,0.004574707
10/12/2020,0.006483483
10/13/2020,-0.005636503
10/14/2020,-0.001118266
10/15/2020,-0.005057134
10/16/2020,0.00128041
10/19/2020,-0.007052623
10/20/2020,0.001990322
10/21/2020,-0.0012074
10/22/2020,0.00206676
10/23/2020,0.004514146
10/26/2020,-0.016968194
10/27/2020,-0.008039409
10/28/2020,-0.027690596
10/29/2020,0.002042984
10/30/2020,-0.004118415
10/31/2020,0
11/02/2020,0.01748352
11/03/2020,0.019396378
11/04/2020,0.00828991
11/05/2020,0.018949182
11/06/2020,-0.000153692
11/09/2020,0.021750826
11/10/2020,0.007672634
11/11/2020,0.003807107
11/12/2020,-0.009407303
11/13/2020,0.009909538
11/16/2020,0.015498978
11/17/2020,-0.002379035
11/18/2020,-0.005576549
11/19/2020,-0.000811658
11/20/2020,-0.0012554
11/23/2020,0.005693371
11/24/2020,0.015439474
11/25/2020,-0.002172103
11/26/2020,0.000181403
